user_id,recipe_id,rating,u,i,is_rating_above_aveage,
105440,156478,4,10240,150288,1,Training
1097235,136892,0,10252,168553,0,Training
1308100,366640,5,10253,146068,1,Training
1010338,367150,5,10256,169854,1,Training
716301,288938,5,10257,62831,1,Training
2232883,293153,5,17302,64312,1,Training
1223736,257921,5,10258,163582,1,Training
2000376014,460992,5,10259,111426,1,Training
83816,3952,4,10260,125466,1,Training
1120777,194722,5,10262,136636,1,Training
2166500,453759,0,10263,26919,0,Training
270502,133840,4,10265,176630,1,Training
206572,48053,4,14856,150088,1,Training
180243,160674,4,10267,174796,1,Training
466059,331552,5,10268,130479,1,Training
477972,232308,3,10269,158400,0,Training
1940537,454070,4,10276,64751,1,Training
448678,42318,5,10278,69391,1,Training
104018,77167,5,10279,7255,1,Training
761708,516068,5,10282,176063,1,Training
72278,187921,3,10283,122365,0,Training
486223,236415,4,10288,113413,1,Training
810212,61730,5,10290,165031,1,Training
446695,31831,5,10293,170827,1,Training
697659,136740,5,10295,100464,1,Training
386126,445418,5,10299,71543,1,Training
884910,380728,5,10302,30328,1,Training
68566,361377,1,10303,112162,0,Training
1620222,318121,4,10305,177258,1,Training
957901,369474,4,10306,41429,1,Training
174512,109965,5,10307,7257,1,Training
563121,116232,3,10308,7258,0,Training
721549,426936,4,10310,117158,1,Training
1469923,401629,5,10311,153187,1,Training
542848,133873,5,10312,167765,1,Training
246375,23609,4,11117,115764,1,Training
176348,93131,5,10314,129584,1,Training
513448,411419,5,10316,106553,1,Training
767152,318706,3,16696,156210,0,Training
725849,388617,5,10317,172745,1,Training
824438,396871,4,10318,140465,1,Training
324840,14754,5,10319,163547,1,Training
252537,14754,5,12870,163547,1,Training
216484,14754,5,15283,163547,1,Training
17608,17322,4,10320,171704,1,Training
1232468,54903,5,24267,75935,1,Training
52640,9908,5,10322,136633,1,Training
117784,50041,4,10325,175126,1,Training
98761,147600,5,10328,120363,1,Training
291648,152279,5,10329,38674,1,Training
510215,127222,5,10330,149381,1,Training
240092,417937,4,10331,7308,1,Training
2047004,417937,4,10332,7308,1,Training
522539,21825,3,10333,130102,0,Training
148377,21825,5,15235,130102,1,Training
719580,21825,5,22287,130102,1,Training
176398,21825,5,24358,130102,1,Training
224645,249033,5,10334,165997,1,Training
182081,68686,5,10335,90270,1,Training
285324,68686,4,14900,90270,1,Training
138741,68686,4,22952,90270,1,Training
532341,28034,4,10337,149365,1,Training
1333342,353112,5,10338,24673,1,Training
160519,111595,4,10341,161537,1,Training
737379,446687,0,10346,159735,0,Training
198710,50443,5,10347,131004,1,Training
111381,50443,5,24101,131004,1,Training
1422300,253054,4,10349,161153,1,Training
565650,53631,5,10350,174939,1,Training
337678,118349,5,10352,177422,1,Training
1677154,307160,5,10353,164394,1,Training
779622,453585,1,10355,168668,0,Training
1041989,358654,5,10356,136994,1,Training
164914,118578,5,10358,86533,1,Training
1903651,413548,4,10360,155468,1,Training
889685,278289,4,10361,108578,1,Training
105125,45334,5,10363,163246,1,Training
238563,159981,5,10364,95876,1,Training
707200,271772,5,10365,133474,1,Training
59886,46227,4,10367,85964,1,Training
117501,90681,5,10368,152310,1,Training
67009,141392,5,10371,173933,1,Training
348803,47135,3,10374,97679,0,Training
573036,77063,4,10376,152142,1,Training
648540,241491,5,10377,178263,1,Training
178137,87084,4,10379,174357,1,Training
285820,345833,5,10380,169332,1,Training
166651,102644,5,10381,175828,1,Training
476278,153944,4,10382,99161,1,Training
187302,7308,5,10384,59774,1,Training
344408,121711,5,10388,154889,1,Training
640203,269429,5,10391,152016,1,Training
119228,88756,4,10392,149556,1,Training
178824,117056,5,10394,144938,1,Training
26942,36191,4,10395,134486,1,Training
89881,61727,4,10396,95507,1,Training
215664,280260,0,10397,167851,0,Training
458030,312421,5,10400,7411,1,Training
57753,39059,5,10401,165375,1,Training
2458578,476439,5,10404,162487,1,Training
116687,415156,5,10405,95177,1,Training
557649,505663,5,10406,177490,1,Training
581006,302620,3,10407,172839,0,Training
358681,449308,5,10408,167407,1,Training
2056603,138065,4,10410,143176,1,Training
1010972,14702,4,10411,152999,1,Training
341486,50007,5,10412,119194,1,Training
2001836683,536603,0,10413,142700,0,Training
134987,63126,4,10414,64450,1,Training
162573,63126,5,16831,64450,1,Training
268644,146164,5,10415,119939,1,Training
583617,250061,5,10417,80131,1,Training
2834004,487011,4,12424,161348,1,Training
91326,145254,5,10418,176497,1,Training
733769,273640,4,10421,157923,1,Training
1344711,177390,5,10422,156849,1,Training
56768,97321,5,10423,44822,1,Training
156950,97321,5,15903,44822,1,Training
53366,43452,5,10426,112489,1,Training
47421,59555,5,10430,148766,1,Training
106698,59555,4,11354,148766,1,Training
103224,78216,5,10433,162655,1,Training
207120,118812,4,10436,18636,1,Training
227226,203400,5,10449,50147,1,Training
2001297534,537485,5,10452,163262,1,Training
1001417,233129,4,10454,61573,1,Training
134278,260708,4,10455,143167,1,Training
142244,96623,5,10456,67303,1,Training
221069,4137,5,10457,123398,1,Training
201854,55741,5,10462,150395,1,Training
377657,259498,0,10463,64283,0,Training
85507,142643,5,10466,7488,1,Training
34390,218048,5,10467,171371,1,Training
937889,310902,5,10469,158840,1,Training
206484,173471,4,10472,141442,1,Training
1398366,214577,1,19892,145823,0,Training
250719,153483,5,10473,171077,1,Training
1023733,153483,5,10474,171077,1,Training
406504,257305,0,10475,164113,0,Training
1803157521,118427,0,10476,120672,0,Training
154574,134654,5,10478,144608,1,Training
286702,169360,5,10479,159007,1,Training
612248,215189,5,13143,126041,1,Training
342468,440812,3,10480,145491,0,Training
146824,413347,5,16063,109529,1,Training
347909,89693,4,10483,158636,1,Training
1197584,357812,4,10484,46434,1,Training
124799,119597,4,10486,161653,1,Training
266687,119597,5,15480,161653,1,Training
445059,310413,4,10487,7521,1,Training
1102940,312820,4,10488,165028,1,Training
679429,52148,3,10490,168844,0,Training
1436918,174939,4,10492,115078,1,Training
2376788,324237,0,10493,23430,0,Training
387790,324237,5,17871,23430,1,Training
654460,62810,5,10498,115991,1,Training
160617,74313,4,10499,105356,1,Training
363813,201455,5,10500,138966,1,Training
380723,159462,5,10501,109682,1,Training
233616,128319,4,10502,141998,1,Training
335157,380949,0,10504,133067,0,Training
158328,175239,4,10506,85338,1,Training
1222360,107517,5,10507,118914,1,Training
55647,43646,3,10511,148055,0,Training
54996,43646,4,24042,148055,1,Training
186205,55765,5,10512,74838,1,Training
21028,55765,2,17339,74838,0,Training
1132567,163646,5,10513,142234,1,Training
717805,287884,5,10514,7541,1,Training
200728,7698,5,10515,120401,1,Training
791805,320229,5,10516,168014,1,Training
184576,289299,5,10518,7564,1,Training
644172,90449,5,10519,109615,1,Training
1281963,345388,4,10522,7577,1,Training
475893,212705,5,10525,48366,1,Training
671895,98352,5,10526,97398,1,Training
51452,106905,5,10527,7584,1,Training
534673,246565,5,10529,150349,1,Training
1440266,219626,5,20478,100481,1,Training
301952,219626,5,23093,100481,1,Training
842017,320204,5,10530,120680,1,Training
1350445,370512,5,10531,142036,1,Training
972632,93989,0,10535,81662,0,Training
165308,36105,5,10536,174584,1,Training
214991,246373,4,10541,122319,1,Training
491933,244553,5,10542,92273,1,Training
70045,18246,5,10543,176367,1,Training
291887,64380,5,10547,74862,1,Training
842495,201864,5,10549,153901,1,Training
1793937,259245,2,13127,90401,0,Training
1290520,216473,5,10553,126234,1,Training
129357,49739,4,10554,94614,1,Training
767566,34331,3,13660,12507,0,Training
267361,308757,5,10559,80534,1,Training
177285,166039,4,10560,138263,1,Training
159439,142707,5,10561,115653,1,Training
290994,109790,5,10562,77948,1,Training
190688,109790,0,22026,77948,0,Training
125512,46703,3,10564,125469,0,Training
611494,34310,5,10568,113054,1,Training
91748,313233,5,10570,87097,1,Training
180440,147194,5,10571,110690,1,Training
586472,153453,4,10572,46921,1,Training
51138,23596,5,10574,47090,1,Training
142465,395625,3,10576,106771,0,Training
988578,237490,5,10578,175055,1,Training
48612,4256,5,10579,31946,1,Training
165978,11102,5,14762,114157,1,Training
42217,27689,3,10585,154112,0,Training
1188656,78297,4,10586,48588,1,Training
654921,361683,5,10590,28135,1,Training
431961,447991,5,10595,70401,1,Training
1663823,75579,5,10596,105900,1,Training
5362,7776,4,10597,25172,1,Training
599741,271916,4,10598,115866,1,Training
642925,180642,1,10602,163778,0,Training
1140356,31536,5,10605,137766,1,Training
284627,75963,3,10606,7647,0,Training
930510,267109,5,10610,168778,1,Training
297705,177048,5,10614,151487,1,Training
29110,271426,0,10615,147510,0,Training
124605,100118,5,10616,151896,1,Training
462165,159404,5,10617,108174,1,Training
517131,169433,4,10624,10700,1,Training
330561,41432,5,10625,167476,1,Training
563726,124624,4,10627,131609,1,Training
340776,291402,5,10628,142871,1,Training
715662,218614,5,10630,177023,1,Training
82407,64851,4,10631,95296,1,Training
230672,64851,5,22129,95296,1,Training
412541,208824,5,10632,11415,1,Training
1695684,371568,4,10634,19134,1,Training
644764,185700,4,10637,157710,1,Training
183756,97789,5,10638,58538,1,Training
458309,211791,3,10641,26719,0,Training
346874,183519,5,10642,134672,1,Training
1512888,363286,5,10645,105844,1,Training
225722,161528,4,10647,123586,1,Training
1317418,207088,4,10648,132010,1,Training
733552,291346,5,10651,154407,1,Training
92353,70734,0,10652,77566,0,Training
142021,134598,5,10654,27076,1,Training
300465,105964,5,10656,7717,1,Training
95520,66817,4,10659,76488,1,Training
140866,207682,4,10660,128918,1,Training
226264,84745,5,10662,159699,1,Training
371590,186973,5,10663,146665,1,Training
296112,186973,5,11018,146665,1,Training
657246,262832,5,10664,90553,1,Training
411362,64856,5,10666,7728,1,Training
198040,203021,4,10667,7732,1,Training
830847,345977,0,10668,54326,0,Training
38260,38314,5,10669,163242,1,Training
56180,12751,4,10670,161026,1,Training
567343,302598,4,10672,115820,1,Training
302744,153255,4,10673,161406,1,Training
211566,124874,5,10674,166906,1,Training
92335,81957,2,10676,12939,0,Training
165404,87210,4,10677,70941,1,Training
115634,208532,5,10679,154215,1,Training
301108,282041,5,21124,37931,1,Training
2216717,439090,5,10682,67830,1,Training
855913,364565,5,10686,69342,1,Training
302369,34756,0,10687,160884,0,Training
479336,121890,4,10688,177011,1,Training
822893,16578,4,10689,145827,1,Training
18649,16578,4,17325,145827,1,Training
1185154,362100,3,10691,73248,0,Training
348413,155224,5,10694,102850,1,Training
358880,101011,5,23757,143717,1,Training
185160,112853,5,10697,54051,1,Training
195796,76988,5,10699,125604,1,Training
1039982,256592,5,10700,134603,1,Training
362213,75838,4,10703,143898,1,Training
755551,383233,4,10704,80447,1,Training
309508,389068,4,10706,170211,1,Training
742667,281425,5,10707,64335,1,Training
40560,41307,4,10709,74846,1,Training
829373,330432,2,10710,77791,0,Training
125579,273419,5,10711,174042,1,Training
102417,69806,4,10712,158004,1,Training
535715,149139,5,10713,7814,1,Training
872692,251501,5,10714,174266,1,Training
1099457,251769,4,10715,76749,1,Training
287255,231564,5,10718,135717,1,Training
209894,150337,4,10720,170366,1,Training
373404,415028,5,10725,164834,1,Training
1586649,415028,5,17334,164834,1,Training
1364452,398953,4,10726,79323,1,Training
72370,56115,5,10729,157969,1,Training
611548,357705,5,10731,163372,1,Training
640173,203452,0,10733,167322,0,Training
1803549,251065,3,10734,103304,0,Training
6164,33955,0,10735,176356,0,Training
700303,372129,5,10738,153021,1,Training
1234635,150351,0,10739,82715,0,Training
350240,44449,4,10741,81457,1,Training
1756084,192222,5,10742,126306,1,Training
628696,242747,3,10743,78037,0,Training
169065,220934,4,10749,58980,1,Training
444404,164969,5,10751,149382,1,Training
372438,251061,5,10752,110241,1,Training
1683387,79201,3,10753,69753,0,Training
34214,102301,5,10754,170587,1,Training
182093,101369,5,10755,132329,1,Training
162253,96093,5,10756,162525,1,Training
1119069,227502,2,10761,7905,0,Training
182290,26804,5,10762,98204,1,Training
856874,84261,4,10764,44994,1,Training
881819,349875,4,10765,110422,1,Training
1070987,186467,4,10770,159701,1,Training
9333,77329,5,10772,80606,1,Training
217153,175759,5,10776,150084,1,Training
282366,49743,5,12671,24528,1,Training
329324,177951,5,10778,149294,1,Training
587756,191546,5,10784,156169,1,Training
880681,26943,4,10788,167501,1,Training
83907,111598,5,13835,135144,1,Training
203193,327940,4,10789,148721,1,Training
447199,299354,5,10795,158865,1,Training
168612,469440,5,10798,70329,1,Training
591005,260121,5,10800,145384,1,Training
32581,9255,4,10801,53748,1,Training
71671,52179,4,10802,84443,1,Training
172676,110882,4,10805,166166,1,Training
6702,3084,4,10807,108646,1,Training
267414,285146,0,10808,153374,0,Training
245378,264258,5,10811,160082,1,Training
40135,223885,5,10813,84941,1,Training
1130968,153351,0,10814,126341,0,Training
1280717,345215,4,10817,36280,1,Training
213661,94616,0,10819,105418,0,Training
48288,94616,4,21393,105418,1,Training
1030163,220071,5,10822,139400,1,Training
884717,355799,5,10823,7987,1,Training
472215,276493,5,10824,112630,1,Training
692025,15671,5,10825,37601,1,Training
523312,310647,0,10826,164482,0,Training
29152,32863,5,10827,42250,1,Training
116864,144184,5,10828,163791,1,Training
1439823,203324,5,10830,90684,1,Training
1182224,271688,5,10831,165423,1,Training
126029,224683,5,10832,45551,1,Training
27629,8532,4,10838,85410,1,Training
199681,97159,4,10839,66366,1,Training
87109,76577,0,10841,8006,0,Training
541539,113334,3,10845,98011,0,Training
138583,385935,5,10846,170748,1,Training
793825,148366,2,10851,171867,0,Training
23651,397906,5,10853,137904,1,Training
455019,172885,4,10854,113232,1,Training
75110,368511,4,10855,176616,1,Training
95312,146816,5,10858,64334,1,Training
173084,114598,5,10859,50604,1,Training
304672,95169,3,10860,140940,0,Training
205483,326580,5,10861,173881,1,Training
1579788,379145,0,10863,72307,0,Training
107823,50305,5,10865,8040,1,Training
1311088,81318,3,10867,151964,0,Training
63475,34182,5,10868,176313,1,Training
52074,58819,5,10869,166627,1,Training
177392,71803,5,10870,149984,1,Training
136029,70105,5,10871,128772,1,Training
352456,11786,4,10878,69964,1,Training
403722,267100,3,10879,145636,0,Training
70793,55917,5,10880,152689,1,Training
1591701,517715,5,10881,116016,1,Training
330947,25339,5,10885,18550,1,Training
156691,271982,5,10889,146084,1,Training
1944383,445789,4,10891,25241,1,Training
297297,356355,5,10892,109686,1,Training
359746,184013,4,10893,8062,1,Training
430514,238508,4,10894,64885,1,Training
492248,325073,4,10895,16628,1,Training
1567897,487418,5,10896,160015,1,Training
82055,194465,5,10898,125072,1,Training
1374893,194465,5,24260,125072,1,Training
2915008,411113,0,10899,62591,0,Training
1130338,222649,5,10900,81487,1,Training
159507,15720,5,10907,142116,1,Training
677300,348407,4,10909,9872,1,Training
1136781,468634,5,10910,162924,1,Training
1802844314,264644,3,20018,127252,0,Training
617558,339251,5,10914,116537,1,Training
118561,86386,5,10915,159759,1,Training
110328,94699,5,10916,79493,1,Training
77488,294157,5,10917,143226,1,Training
781392,149858,4,10919,164322,1,Training
569083,140656,3,10920,21610,0,Training
2001438923,126766,0,10922,173120,0,Training
253354,126766,5,17974,173120,1,Training
2000021774,195256,3,10923,128668,0,Training
714690,331302,0,10924,34993,0,Training
53835,361825,5,10925,174092,1,Training
432636,159089,0,10927,44252,0,Training
586037,471591,4,10929,95170,1,Training
1695955,391271,2,10935,115134,0,Training
281182,164245,5,23809,96845,1,Training
328504,399289,5,10937,152704,1,Training
1125280,136149,5,10939,92844,1,Training
853152,494768,5,10940,158346,1,Training
589424,254948,5,10941,160676,1,Training
726636,262751,5,10944,25782,1,Training
1450137,238205,5,10947,173789,1,Training
1983118,123794,5,10948,113140,1,Training
239694,73159,2,10952,146081,0,Training
539781,179213,3,10958,110419,0,Training
596698,16985,4,10959,110399,1,Training
56450,16985,5,20765,110399,1,Training
924816,312889,2,10962,170434,0,Training
721703,308310,4,10963,116784,1,Training
1377818,364604,5,10968,175940,1,Training
136530,29897,5,10969,58219,1,Training
323107,379835,5,10983,168124,1,Training
1416659,314413,5,10985,151040,1,Training
276663,96542,5,10991,78511,1,Training
660320,171120,4,10993,81499,1,Training
86244,180414,4,10995,171007,1,Training
66708,302519,5,10996,146549,1,Training
420232,85039,5,20595,34729,1,Training
136702,80164,5,10997,166534,1,Training
643850,206216,4,10998,66354,1,Training
474170,206216,5,22531,66354,1,Training
234021,185090,3,11006,162497,0,Training
199610,139431,5,11008,8213,1,Training
519318,268666,5,11010,156300,1,Training
209226,11709,5,11011,8230,1,Training
253021,174535,0,11012,26994,0,Training
360080,48139,5,11017,142351,1,Training
310611,157287,4,11021,129023,1,Training
529949,303347,5,11023,117948,1,Training
929091,87474,5,11024,135586,1,Training
914806,468326,5,11025,174383,1,Training
298098,414882,5,11028,46913,1,Training
636011,414882,5,19914,46913,1,Training
1124550,81157,5,18888,27356,1,Training
335740,387735,5,11029,118283,1,Training
1406706,417245,4,11030,170488,1,Training
71219,75888,5,11031,127899,1,Training
183129,53462,5,11032,58404,1,Training
517066,71650,5,11034,25248,1,Training
2001178963,71650,4,17481,25248,1,Training
58430,59617,3,11035,34050,0,Training
2001099088,482956,4,11041,28814,1,Training
187442,119615,5,11044,176649,1,Training
185056,119615,5,20769,176649,1,Training
271899,178663,0,11047,104074,0,Training
278274,277072,3,11054,116952,0,Training
1408007,402498,4,11056,143289,1,Training
763360,114507,5,11058,112230,1,Training
54440,13956,4,11059,118518,1,Training
51475,13956,0,18925,118518,0,Training
293935,161623,5,11062,93927,1,Training
240682,10684,5,11063,77280,1,Training
88910,84520,0,11067,173043,0,Training
1117364,211322,5,11068,91872,1,Training
944597,357476,5,11069,175372,1,Training
897113,312251,5,11070,162776,1,Training
134259,94266,4,11071,8451,1,Training
1933996,402652,5,11074,100373,1,Training
172302,286116,5,11075,169412,1,Training
388822,286116,5,11421,169412,1,Training
506344,286116,5,14590,169412,1,Training
1776075,422013,4,11076,160111,1,Training
980354,182740,3,11078,8313,0,Training
2000076051,443330,4,24958,132312,1,Training
36739,35499,4,11079,133225,1,Training
2041932,343898,5,11084,70604,1,Training
289272,167742,5,11085,171600,1,Training
585238,333233,5,11086,8333,1,Training
823288,382029,5,11087,43189,1,Training
457815,393953,5,11088,145151,1,Training
1389294,338596,3,11089,8342,0,Training
1327454,374375,5,11090,74673,1,Training
94575,68601,5,22563,77072,1,Training
92319,29541,4,11091,99477,1,Training
124030,273126,5,11092,85175,1,Training
54827,23562,4,11093,124901,1,Training
54301,81240,5,11099,79040,1,Training
55623,110539,5,11100,152013,1,Training
119076,399956,5,11101,79677,1,Training
83358,92200,5,11104,170904,1,Training
273604,109476,5,11107,82276,1,Training
229882,104398,5,11109,26122,1,Training
258319,133279,5,11113,47728,1,Training
345380,133279,3,13216,47728,0,Training
88040,179177,4,11115,21352,1,Training
67303,50968,5,11120,159456,1,Training
536463,113658,5,11127,12606,1,Training
241877,156222,5,11128,78513,1,Training
951055,339282,5,11130,53893,1,Training
477402,265563,5,20919,58022,1,Training
629484,310664,5,11132,118819,1,Training
564419,310664,0,15615,118819,0,Training
611987,311960,5,11135,24030,1,Training
612756,275648,4,11137,75717,1,Training
1250245,330247,5,11140,106849,1,Training
275889,281520,5,11141,130029,1,Training
509989,323671,3,11142,84724,0,Training
251295,175483,5,11143,174156,1,Training
64698,388535,4,11145,172583,1,Training
1656723,432316,5,11156,29775,1,Training
1596621,230408,5,11158,97267,1,Training
998333,347596,4,11161,105325,1,Training
1085836,338612,5,11165,131500,1,Training
801912,275105,5,11992,169310,1,Training
262137,274304,4,11171,173615,1,Training
528715,17603,5,11172,8361,1,Training
58948,32003,5,11174,149141,1,Training
241982,272902,5,11175,8367,1,Training
367745,295313,5,11176,132731,1,Training
1665985,295313,5,18366,132731,1,Training
34710,6856,3,11177,134130,0,Training
55906,105797,5,11178,163069,1,Training
180890,105797,5,22679,163069,1,Training
269582,119792,1,11179,8378,0,Training
647389,14080,4,11181,143494,1,Training
357938,387843,1,11185,149243,0,Training
627970,22332,5,11186,26869,1,Training
985894,249599,5,11187,113347,1,Training
89197,83605,5,11188,131701,1,Training
121242,10352,5,11189,156254,1,Training
487624,199735,4,11190,128228,1,Training
1243974,217031,5,11191,59407,1,Training
335672,151405,2,11192,28584,0,Training
1642713,123035,5,11193,114112,1,Training
1140251,453522,5,11194,78137,1,Training
276980,33067,5,11195,80248,1,Training
198998,33067,5,15514,80248,1,Training
117931,33067,5,23298,80248,1,Training
91462,33067,5,24422,80248,1,Training
943653,331639,5,11196,62321,1,Training
193105,99355,4,11197,67492,1,Training
171924,177721,4,11198,100548,1,Training
163291,90820,5,11199,175954,1,Training
381241,134925,4,11200,8419,1,Training
65953,28529,5,11201,161879,1,Training
138483,154623,5,11202,121414,1,Training
400828,369457,5,11205,176779,1,Training
615063,179261,5,11207,162569,1,Training
161745,102601,5,11211,46016,1,Training
222905,47264,5,20349,126867,1,Training
503763,98778,5,11213,140471,1,Training
328342,240020,5,17659,91826,1,Training
718118,367580,5,11214,107566,1,Training
98088,202985,5,11215,65556,1,Training
1660946,257122,5,11218,73500,1,Training
884948,337403,5,11219,62901,1,Training
171210,497777,4,11220,177000,1,Training
30471,209,3,11221,102759,0,Training
65803,67794,0,11222,105642,0,Training
310738,158789,5,11224,163587,1,Training
66962,144289,4,11225,52080,1,Training
681408,350008,5,11227,167935,1,Training
228059,305549,0,11228,175294,0,Training
710503,302430,5,11230,96489,1,Training
2001296245,302430,5,23842,96489,1,Training
831580,177797,4,11231,171786,1,Training
532668,244047,5,11232,90167,1,Training
55290,124654,4,11236,63872,1,Training
1310251,379711,4,11237,86988,1,Training
488118,117383,1,11243,26639,0,Training
461019,463608,5,11248,173146,1,Training
94355,247617,3,11250,165891,0,Training
772423,158885,5,11254,149856,1,Training
292090,520657,5,11257,40650,1,Training
686329,183063,4,11260,173478,1,Training
576767,103467,5,11262,166466,1,Training
201427,373010,5,11265,88843,1,Training
1108707,154001,5,11266,143096,1,Training
309858,159739,5,24179,124771,1,Training
342082,220663,5,11268,150884,1,Training
1802697968,520826,5,11269,104265,1,Training
465845,350045,3,11270,178115,0,Training
30911,19029,5,11273,104574,1,Training
42955,19969,3,11278,19863,0,Training
619733,295861,5,11287,19366,1,Training
57721,54742,5,11290,8532,1,Training
240443,135002,4,11291,159923,1,Training
295018,264498,5,11294,138487,1,Training
14433,9818,4,11298,103974,1,Training
29020,9818,5,16511,103974,1,Training
400175,284016,4,11299,92131,1,Training
504487,111057,5,11300,63444,1,Training
347078,216321,5,11301,70778,1,Training
298791,381768,4,21646,137545,1,Training
268689,263610,5,11303,165500,1,Training
836288,157164,5,11306,158788,1,Training
176949,133766,5,11308,128828,1,Training
469985,69072,5,11309,114488,1,Training
378965,50598,5,11310,119410,1,Training
388336,381025,5,11312,21406,1,Training
405822,441070,5,11313,174933,1,Training
247590,71562,4,11314,121563,1,Training
522744,182968,5,11318,90662,1,Training
514236,327293,3,11319,175989,0,Training
812096,141474,5,11321,36469,1,Training
430205,399443,5,11322,151771,1,Training
203607,73371,5,11323,168213,1,Training
1316458,346719,4,11324,119165,1,Training
2185662,175864,2,11325,159511,0,Training
654995,40666,5,11326,122116,1,Training
1446247,50948,4,22390,57631,1,Training
495745,23492,4,11329,141738,1,Training
244365,26386,5,13637,83990,1,Training
565041,333333,5,11332,127701,1,Training
909910,298675,3,11333,132419,0,Training
834688,387029,5,11335,105308,1,Training
1612570,320895,5,16076,17355,1,Training
961653,315037,5,11337,65955,1,Training
421336,195035,5,11339,8626,1,Training
985823,425317,5,11340,160150,1,Training
26234,106453,5,11341,143582,1,Training
2672126,194547,4,11342,149155,1,Training
351525,143433,5,11343,8634,1,Training
307159,194825,5,11344,162054,1,Training
327004,300552,4,11345,103069,1,Training
297067,130238,4,11346,107885,1,Training
55726,38508,5,11347,8646,1,Training
200146,147478,5,11348,36443,1,Training
1028615,407360,5,11349,157305,1,Training
243075,513489,5,11350,52919,1,Training
613661,217350,4,11351,13195,1,Training
1803020042,407006,4,11352,8656,1,Training
232929,77241,4,11355,169578,1,Training
22578,77241,5,16332,169578,1,Training
656881,389202,4,11356,95435,1,Training
578295,301959,5,11357,150880,1,Training
671222,225057,3,11362,141533,0,Training
6220,53322,5,11363,24463,1,Training
55974,23464,5,11364,79462,1,Training
43200,24383,5,11365,170565,1,Training
165899,103369,4,11368,146955,1,Training
630439,178679,0,11370,97756,0,Training
223993,40287,4,11371,116086,1,Training
1267163,309652,5,11373,85277,1,Training
277759,154158,3,17196,115153,0,Training
839886,506553,5,11374,150377,1,Training
376418,55206,5,11376,172309,1,Training
322091,98092,3,11378,152275,0,Training
111393,290006,5,11380,8690,1,Training
572119,192392,3,22653,58910,0,Training
207552,113311,5,11381,94232,1,Training
1290850,246327,5,11384,27387,1,Training
730614,411783,5,11385,67400,1,Training
1027405,427552,5,11387,47422,1,Training
83696,466504,5,11388,131633,1,Training
1802605395,262972,0,11390,174656,0,Training
870488,224528,5,11392,72041,1,Training
542740,234629,4,11393,98197,1,Training
451640,230646,5,11394,154859,1,Training
191528,368851,5,11401,24073,1,Training
465968,316838,5,11402,9693,1,Training
223493,340003,5,11404,28045,1,Training
353750,426163,5,11406,89506,1,Training
531884,74950,5,11407,42464,1,Training
565529,247291,5,11409,58838,1,Training
877529,329752,4,11411,97882,1,Training
173105,435470,5,11412,167207,1,Training
2844172,503992,3,11414,177795,0,Training
112650,129085,5,11415,82795,1,Training
496437,381974,5,11416,155983,1,Training
504925,86559,5,11417,135415,1,Training
174391,86559,5,24674,135415,1,Training
519638,41098,5,11419,127315,1,Training
167236,434285,5,11423,172923,1,Training
216410,389523,4,11424,103738,1,Training
91166,61322,4,11426,12878,1,Training
359759,36453,4,11429,174670,1,Training
15609,12195,5,11433,163402,1,Training
20084,116128,5,11434,162772,1,Training
91020,116128,5,13484,162772,1,Training
40763,61735,5,11435,10410,1,Training
130761,61735,5,12504,10410,1,Training
509621,61735,5,12505,10410,1,Training
283194,167407,4,11436,128324,1,Training
597071,224682,5,21126,116689,1,Training
561272,230732,5,11437,173502,1,Training
1340120,382966,5,11439,89372,1,Training
83024,67076,4,11443,37249,1,Training
8527,85331,5,11445,43786,1,Training
527390,85331,4,22039,43786,1,Training
56081,87298,5,11451,95883,1,Training
175405,154645,5,11452,147041,1,Training
347873,129111,5,11454,172566,1,Training
93763,64738,4,11455,165116,1,Training
632462,53645,4,11457,8796,1,Training
179393,79100,5,11459,161854,1,Training
483091,86382,4,11460,122218,1,Training
156010,498738,5,17807,23261,1,Training
1022551,125810,5,11461,96415,1,Training
200904,63406,5,11463,172209,1,Training
134543,374145,5,11464,159536,1,Training
170452,137513,5,11465,58408,1,Training
820822,240438,4,11468,35953,1,Training
264012,202282,0,11471,153675,0,Training
122595,159984,5,11472,119591,1,Training
594092,220144,5,11473,82391,1,Training
87678,131509,3,11474,61079,0,Training
761008,406939,1,11477,173001,0,Training
247940,170284,5,11478,163381,1,Training
42900,31870,3,11480,67676,0,Training
1802967870,58549,5,11481,8837,1,Training
562529,444663,5,11484,22114,1,Training
59476,284588,5,11485,158128,1,Training
239028,284588,5,11652,158128,1,Training
1104541,406985,5,11486,117526,1,Training
655996,117700,5,11487,117155,1,Training
494636,174606,4,11489,165931,1,Training
1186920,347589,4,11491,53177,1,Training
173085,226156,1,11492,139162,0,Training
255075,34225,5,11493,93162,1,Training
136813,13628,5,11497,44761,1,Training
16676,13628,5,22041,44761,1,Training
26741,139631,1,11498,61959,0,Training
160947,143111,4,11499,97532,1,Training
205396,9076,5,11500,152543,1,Training
256155,74106,5,11503,107324,1,Training
188066,338673,5,11505,157307,1,Training
535424,214210,5,11506,42016,1,Training
684706,111824,5,11507,46960,1,Training
1348786,384272,4,11508,144985,1,Training
573090,346086,5,11510,93671,1,Training
517443,372370,4,11511,58347,1,Training
669195,186181,5,11512,8865,1,Training
187683,120666,5,11514,55657,1,Training
234265,125523,5,11515,56029,1,Training
1148618,343410,2,11517,170204,0,Training
