user_id,recipe_id,date,u,i,is_rating_above_average,
1358412,167694,1/22/2010,20877,124271,1,Validation
257187,179582,7/31/2006,7394,175484,1,Validation
125601,8652,3/23/2006,9264,103973,1,Validation
5523,5038,7/1/2005,7396,127467,1,Validation
146884,89775,6/30/2004,7397,133776,1,Validation
49312,28874,12/28/2002,7398,145666,1,Validation
586286,268727,11/28/2008,7400,79001,1,Validation
14583,13690,11/6/2001,7402,102473,1,Validation
36890,29444,7/10/2002,7403,97329,1,Validation
56392,154766,2/15/2009,7404,169334,1,Validation
81897,79990,1/11/2004,7405,166411,0,Validation
627232,343723,12/20/2008,7406,89463,1,Validation
311466,270860,11/17/2008,7407,23676,1,Validation
235074,165945,12/13/2007,7408,152034,1,Validation
512988,127431,2/20/2009,7409,70593,1,Validation
710155,144083,1/7/2011,7410,118129,1,Validation
84481,96029,5/27/2007,7411,4196,1,Validation
205832,159578,1/20/2008,7412,55076,1,Validation
333387,199682,3/9/2007,7413,129333,1,Validation
164342,365181,12/6/2009,7415,177068,1,Validation
642163,344047,5/25/2009,7416,127044,1,Validation
52578,37068,8/24/2006,7418,135230,1,Validation
165420,5009,11/8/2004,7419,132584,1,Validation
291235,104007,1/25/2007,7421,113247,1,Validation
135246,212009,3/30/2007,7423,173434,1,Validation
583877,397929,5/14/2010,7424,108155,1,Validation
50108,214099,3/5/2007,7426,137565,1,Validation
342091,147264,11/12/2006,7428,24524,0,Validation
335993,178462,7/24/2006,7429,95520,0,Validation
99136,108274,8/1/2008,7430,157815,1,Validation
36690,51711,10/23/2004,7432,87833,0,Validation
1244707,51711,7/25/2009,22915,87833,0,Validation
177401,88580,10/15/2007,7433,51585,1,Validation
75170,31655,6/29/2003,7437,166182,1,Validation
98812,188885,3/31/2008,7439,149896,1,Validation
206354,416848,12/6/2012,7440,177958,0,Validation
604084,116006,10/9/2007,7441,145888,0,Validation
1406781,272693,10/6/2009,23236,61107,1,Validation
953648,364326,6/9/2009,7442,68731,1,Validation
335718,227040,5/10/2007,7444,4242,1,Validation
1134625,180061,3/3/2011,7445,169147,1,Validation
1141276,456210,9/12/2011,7447,149631,1,Validation
371096,249422,4/4/2008,7448,168660,1,Validation
379649,285598,5/14/2008,24282,100624,1,Validation
46941,365787,10/24/2011,7449,120883,1,Validation
572672,285994,7/16/2008,7450,166373,1,Validation
30865,86471,2/19/2005,7451,61766,1,Validation
351614,5397,1/14/2007,7452,88246,0,Validation
64076,5397,12/12/2002,15547,88246,1,Validation
214284,348103,1/26/2011,7453,165681,1,Validation
109030,241546,8/29/2008,7455,159644,1,Validation
156352,64712,5/2/2015,7462,4276,1,Validation
153919,40705,9/9/2004,7463,170718,1,Validation
440158,213407,2/28/2007,7464,165476,1,Validation
715731,38197,1/28/2008,7465,104940,1,Validation
32323,31071,6/11/2003,7467,152997,0,Validation
308892,31071,10/17/2010,18199,152997,1,Validation
741657,100372,12/6/2008,7468,152024,1,Validation
122873,52387,3/12/2004,7470,139687,1,Validation
587236,128209,12/30/2007,7471,124155,1,Validation
80980,59628,5/2/2009,7472,161839,1,Validation
493362,232377,7/20/2007,7474,176442,1,Validation
644677,281136,1/15/2009,7475,145034,1,Validation
438583,43773,4/11/2007,7478,115792,1,Validation
299346,203889,7/23/2007,7480,124310,1,Validation
209920,80479,1/5/2008,7482,14851,1,Validation
242208,249561,1/17/2008,7484,166277,1,Validation
82795,40308,7/23/2004,22990,151457,1,Validation
122577,75332,8/14/2006,7485,164793,1,Validation
799040,157111,3/28/2010,7486,133021,1,Validation
35414,17942,4/1/2002,7489,154676,0,Validation
136299,225817,6/18/2007,7490,121482,1,Validation
704166,43745,1/27/2012,7491,177978,1,Validation
90767,304099,9/21/2011,7493,170233,0,Validation
73768,80973,4/28/2004,7495,123667,1,Validation
362755,244758,2/4/2009,7496,150381,1,Validation
253146,247978,8/23/2007,7497,167305,1,Validation
581193,418310,4/6/2010,7500,132526,1,Validation
2001362355,334378,10/14/2017,7501,155616,1,Validation
303256,516152,6/15/2014,7504,52988,1,Validation
258877,294924,7/9/2008,7505,171321,0,Validation
116608,15676,12/22/2003,7506,4334,1,Validation
164493,31356,2/22/2006,7508,147449,1,Validation
100997,31356,3/8/2007,21301,147449,1,Validation
357257,57910,1/1/2007,7509,97644,1,Validation
1568670,57910,11/22/2014,24808,97644,1,Validation
276405,202633,1/16/2007,7510,83149,1,Validation
356433,177303,11/5/2006,7511,21007,1,Validation
252084,411320,2/14/2010,7513,175735,1,Validation
313856,180895,3/22/2010,7514,4415,1,Validation
1630728,445285,1/25/2012,7515,10311,1,Validation
1964674,445285,3/3/2013,12452,10311,1,Validation
4862,21541,12/18/2007,7516,137139,1,Validation
779751,308352,6/27/2008,7517,144753,1,Validation
703869,414482,2/28/2010,7518,169740,1,Validation
24928,344813,12/20/2010,7520,165545,1,Validation
157435,252688,9/13/2007,7521,176783,1,Validation
156951,148405,6/20/2007,7523,158106,1,Validation
636029,290817,10/6/2009,7526,97751,1,Validation
79036,70796,9/9/2003,7527,131425,1,Validation
27060,194454,11/24/2006,7528,138464,1,Validation
137298,443842,1/8/2012,7529,49115,1,Validation
100246,265767,11/23/2007,7536,90600,1,Validation
380473,308490,11/4/2008,7537,155804,0,Validation
382464,314384,3/22/2009,7538,161662,1,Validation
167412,314384,11/25/2008,21297,161662,1,Validation
288188,257214,8/25/2009,7539,135209,1,Validation
1436559,281028,11/5/2009,7543,79280,1,Validation
437615,281028,8/7/2010,19839,79280,1,Validation
478712,225024,2/16/2013,24144,160127,1,Validation
1629974,473126,5/4/2012,7544,170773,1,Validation
1802535091,326132,10/12/2017,7545,172425,1,Validation
228840,53743,12/6/2005,7547,4356,1,Validation
263911,158405,11/29/2009,7546,122146,1,Validation
160017,158405,1/17/2007,9182,122146,1,Validation
19593,65130,6/20/2003,7548,131434,1,Validation
960709,299358,9/8/2009,7549,164790,1,Validation
904492,315403,8/23/2008,7551,101191,1,Validation
157306,98287,8/30/2004,7554,50381,1,Validation
132010,471529,2/15/2012,7555,177122,1,Validation
368300,41474,6/4/2007,7556,156606,1,Validation
940103,430649,7/3/2010,7559,128445,1,Validation
1327483,437248,8/8/2013,7561,176879,1,Validation
368410,125882,10/12/2008,7562,82738,1,Validation
62866,125882,1/1/2006,11777,82738,1,Validation
240154,231334,1/10/2008,7563,155221,1,Validation
1221043,219477,5/7/2014,21658,115294,1,Validation
589801,346587,12/20/2009,7564,131636,1,Validation
46134,24949,1/4/2004,7565,109831,1,Validation
37873,346748,9/29/2009,7567,94299,1,Validation
773338,279039,3/20/2008,7568,47583,1,Validation
264452,271993,12/18/2007,7572,113167,1,Validation
353205,266588,3/31/2013,7573,171020,1,Validation
1368343,165938,11/11/2010,7576,95330,0,Validation
551608,411904,11/3/2011,7578,32072,1,Validation
631750,111086,3/11/2008,7579,124046,1,Validation
1800127644,464242,11/2/2013,7580,6680,1,Validation
1803005318,535320,6/4/2018,7581,168771,1,Validation
929897,212126,6/17/2011,7586,63813,1,Validation
186123,4159,3/1/2005,7587,4399,1,Validation
140881,236610,6/25/2007,7589,53284,1,Validation
1631382,350082,11/23/2011,7590,40321,1,Validation
371497,219799,4/22/2007,7591,158811,1,Validation
442862,230665,3/24/2008,7592,177630,1,Validation
54437,46617,1/6/2003,7594,51576,1,Validation
82905,46617,12/26/2008,9258,51576,1,Validation
362734,142639,11/30/2007,7595,143398,1,Validation
676723,143616,12/20/2009,7600,52540,1,Validation
138016,106171,8/12/2006,7602,135148,1,Validation
1429389,50934,1/6/2010,7603,149323,1,Validation
1541820,460058,1/2/2012,7604,173187,1,Validation
305664,104089,9/14/2006,7609,114864,1,Validation
331223,160947,7/4/2006,7610,9599,1,Validation
515357,396384,11/10/2009,7611,80828,1,Validation
1355829,242157,10/16/2009,7612,75125,0,Validation
668282,242157,2/24/2008,10992,75125,0,Validation
977624,331047,9/7/2009,7613,4429,1,Validation
154026,16968,1/28/2006,7614,168524,1,Validation
97823,89563,5/31/2005,7615,162912,1,Validation
1052433,334411,5/3/2009,7616,165984,1,Validation
2436291,486200,3/8/2015,7621,7778,1,Validation
174443,89465,1/28/2006,7623,123268,1,Validation
32907,94338,9/16/2004,7626,178140,1,Validation
1164252,246804,8/1/2009,7627,171357,0,Validation
146958,101349,4/25/2009,7628,161622,1,Validation
354689,189711,12/31/2006,7629,171392,1,Validation
268313,122871,2/16/2006,7631,119920,1,Validation
589729,158492,12/12/2007,7632,168359,0,Validation
323078,144564,8/27/2010,7634,75610,1,Validation
493093,421717,2/3/2016,7637,152427,0,Validation
179256,122815,8/17/2011,7639,147476,1,Validation
501415,195727,5/23/2007,7646,132523,1,Validation
39568,30839,4/3/2003,7647,163157,1,Validation
316396,51967,6/25/2006,7648,124032,0,Validation
290837,1330,8/8/2006,7649,48150,1,Validation
1247315,403290,2/18/2010,7651,4464,1,Validation
34834,27682,3/25/2006,7652,145783,1,Validation
124698,101831,6/29/2010,7653,81963,1,Validation
432164,458842,2/28/2017,7655,76590,1,Validation
88272,306435,6/22/2008,7656,161558,1,Validation
1131068,306435,2/10/2009,11884,161558,1,Validation
518054,407959,9/25/2016,7657,161566,1,Validation
11543,4343,2/10/2002,7659,12966,1,Validation
106436,46662,12/27/2003,7661,4485,1,Validation
55039,130902,7/28/2009,7663,121519,1,Validation
1622046,54042,7/5/2010,7664,55466,0,Validation
1510921,311453,8/24/2011,7665,146653,1,Validation
110875,92192,1/21/2005,7666,79469,1,Validation
172545,47013,12/18/2004,7667,84217,0,Validation
56201,47013,12/15/2002,13175,84217,1,Validation
57505,47013,11/24/2002,23993,84217,1,Validation
234771,4770,9/6/2006,7669,56551,1,Validation
478964,129511,5/23/2009,7671,160014,1,Validation
71517,159934,5/24/2010,7673,148464,0,Validation
207000,172418,8/11/2006,7674,36837,1,Validation
54539,171143,5/21/2008,7675,155477,1,Validation
355647,220478,9/13/2010,7679,68235,1,Validation
604906,363872,7/6/2012,7684,70569,1,Validation
829183,85641,6/13/2008,7685,95870,1,Validation
91994,195356,12/13/2006,7686,76480,1,Validation
962101,164393,2/12/2009,7688,40670,0,Validation
1071777,15083,1/6/2009,7689,29512,1,Validation
1119948,351864,1/27/2009,7691,33764,1,Validation
455163,129089,4/8/2008,7694,154089,1,Validation
293605,129089,9/5/2007,18080,154089,1,Validation
473343,218663,4/7/2009,7697,129261,1,Validation
1287956,418769,5/6/2010,7698,177545,0,Validation
500476,332496,4/18/2010,7699,145343,1,Validation
965437,270970,2/24/2009,7704,132734,1,Validation
546022,230037,8/23/2007,7706,138597,1,Validation
2001410644,90096,8/13/2017,7707,104581,0,Validation
306193,431994,7/31/2011,7708,116025,1,Validation
1603293,182098,6/23/2010,7709,156042,1,Validation
60639,39800,11/12/2002,7713,156681,1,Validation
160981,161354,4/3/2006,7715,79286,1,Validation
80064,258747,6/23/2008,7718,137668,1,Validation
823175,258747,4/24/2008,17651,137668,1,Validation
1702915,529564,2/24/2017,7722,68732,0,Validation
29300,207768,5/25/2007,7723,174926,0,Validation
141701,362265,3/26/2009,7724,115021,0,Validation
332397,131712,9/4/2006,23384,57271,1,Validation
714762,398900,11/16/2014,7726,138983,1,Validation
538098,73150,1/18/2014,7728,161408,1,Validation
752505,195999,4/15/2008,7729,167970,1,Validation
987323,366266,12/18/2010,7730,167923,1,Validation
452507,177247,4/13/2008,7735,13183,1,Validation
765130,286645,2/23/2008,7736,4539,0,Validation
749838,288818,3/6/2008,7737,134126,0,Validation
94226,89192,8/5/2004,7738,158826,0,Validation
41624,25650,6/17/2002,7739,136823,1,Validation
127934,70763,6/18/2004,7742,52068,1,Validation
231897,162185,12/25/2006,7744,144774,1,Validation
30875,16248,2/15/2002,7747,37824,0,Validation
124901,90391,11/22/2010,7748,7100,1,Validation
327268,107820,2/27/2008,7750,174183,1,Validation
399932,132113,7/7/2008,7751,155961,1,Validation
772226,323110,9/4/2008,7752,99094,0,Validation
342524,199199,5/1/2009,7753,42923,0,Validation
407321,138906,5/23/2010,7754,22755,1,Validation
52663,28908,9/27/2002,7757,155502,1,Validation
405100,377369,5/24/2011,7758,38915,1,Validation
32767,7022,3/4/2002,7759,49291,1,Validation
46455,48510,12/19/2002,15539,76663,1,Validation
55862,97672,10/3/2004,7760,125831,0,Validation
158756,120333,8/31/2006,7761,167485,1,Validation
246632,190898,3/27/2007,7762,47695,1,Validation
709936,272490,12/31/2007,7765,4566,1,Validation
1011910,118346,3/11/2009,7768,149820,1,Validation
508844,190323,10/8/2007,7772,145192,0,Validation
1219679,400935,12/6/2011,7774,103871,1,Validation
96794,65771,8/12/2003,7775,143984,1,Validation
2001835916,532075,6/1/2018,7782,133477,0,Validation
106580,70023,3/26/2004,7784,137484,1,Validation
64322,35314,7/12/2009,7785,169159,1,Validation
315797,255597,9/27/2007,7786,4591,1,Validation
217717,197321,12/6/2006,7787,24354,1,Validation
31558,16052,5/16/2002,7789,126930,1,Validation
90691,73528,2/12/2004,7791,173804,1,Validation
9748,34464,10/25/2002,7793,133388,1,Validation
304419,225331,9/16/2008,7795,160073,1,Validation
656706,248348,6/15/2010,7796,4613,1,Validation
58762,432328,7/17/2010,7799,88544,1,Validation
475082,289438,3/1/2008,7800,175002,0,Validation
51272,79793,6/16/2004,7805,125737,1,Validation
30789,32257,9/15/2002,7808,124010,1,Validation
518355,310252,7/3/2008,7811,141195,0,Validation
313943,130304,11/10/2007,7812,84424,1,Validation
41379,27761,7/12/2004,7814,102207,1,Validation
45162,21913,10/27/2003,7815,155530,0,Validation
63335,297776,4/13/2008,7816,44264,1,Validation
106777,84971,3/14/2004,7817,121331,1,Validation
337001,78729,4/1/2007,9407,144098,1,Validation
168416,165277,6/2/2006,7818,171862,1,Validation
1190532,356907,1/4/2010,7820,27187,0,Validation
335570,77827,8/8/2006,7823,138411,1,Validation
262035,330835,4/13/2009,7824,114076,1,Validation
109855,228613,7/14/2007,7826,95789,1,Validation
679486,339402,11/26/2008,7828,35441,1,Validation
219500,137401,9/15/2005,7829,67915,1,Validation
274212,151140,4/13/2007,7830,109118,1,Validation
185721,281625,8/24/2010,7831,147372,1,Validation
546648,240431,12/28/2007,7832,160555,0,Validation
260200,210484,1/24/2008,7833,141760,1,Validation
487909,255188,9/25/2007,7834,175619,1,Validation
599466,132872,2/5/2010,7835,72021,1,Validation
492840,34411,6/18/2014,8173,105695,1,Validation
1661066,395821,7/13/2011,7836,109906,1,Validation
785848,252398,10/8/2009,7841,111884,0,Validation
38182,180580,8/4/2006,7842,170350,1,Validation
163995,112049,5/6/2005,7844,137381,1,Validation
1624566,507417,12/6/2013,7847,104174,1,Validation
101043,22247,7/20/2008,7850,161359,1,Validation
155798,115584,9/1/2007,7851,118797,1,Validation
83682,193835,1/27/2007,7852,163385,0,Validation
613250,243999,5/25/2009,7855,163706,1,Validation
509119,243999,8/3/2007,11705,163706,1,Validation
444944,32304,9/12/2008,7858,173936,1,Validation
735494,160793,2/8/2012,7859,24235,0,Validation
295814,146897,3/22/2008,7860,162224,1,Validation
502504,280359,6/22/2008,7861,169228,1,Validation
159145,108387,10/9/2005,7862,166566,1,Validation
254532,149722,12/24/2006,7866,158698,1,Validation
426788,282047,10/1/2008,7867,158077,0,Validation
839530,368795,10/21/2013,7868,46004,0,Validation
121683,103789,5/4/2008,7869,4688,1,Validation
505183,308810,10/18/2008,7870,162884,1,Validation
514702,428110,6/7/2010,7871,5420,1,Validation
116643,76414,1/25/2004,7875,95447,1,Validation
864044,296945,7/9/2008,7877,139106,0,Validation
564378,314649,7/24/2008,7878,151460,1,Validation
264610,338743,11/25/2011,7881,40617,1,Validation
831240,309423,6/19/2008,7884,165104,1,Validation
82161,102034,12/8/2004,7885,165211,0,Validation
1277854,372807,7/28/2009,7886,4727,1,Validation
432917,251981,1/14/2008,7887,145780,1,Validation
788656,251981,3/18/2008,15765,145780,1,Validation
1006712,318417,1/22/2011,7889,177941,1,Validation
1098733,370451,5/20/2009,7890,174031,1,Validation
584811,89438,9/12/2007,7892,4736,1,Validation
363063,233241,11/21/2009,7894,75811,0,Validation
439263,263704,7/1/2009,7896,170529,1,Validation
318369,244992,8/7/2007,7901,44948,1,Validation
522505,33159,10/8/2007,7902,66951,0,Validation
114197,109399,7/7/2007,7903,112458,1,Validation
927649,294131,9/12/2008,7904,117930,1,Validation
150462,162079,5/31/2007,7908,12090,1,Validation
338322,293535,3/24/2008,7910,7907,1,Validation
1821579,93741,2/7/2011,7912,171650,0,Validation
139643,93741,6/21/2004,24337,171650,1,Validation
98867,387775,2/4/2011,7913,159025,1,Validation
323355,108425,12/29/2007,7915,134118,1,Validation
953745,364586,7/18/2010,9629,26296,1,Validation
912704,364586,1/24/2010,12415,26296,1,Validation
286926,72831,1/19/2008,7919,131175,0,Validation
232869,72831,12/18/2005,22143,131175,1,Validation
361041,229505,9/21/2007,7920,166930,1,Validation
1182629,198748,9/11/2009,7921,114118,1,Validation
595262,198748,4/11/2009,10897,114118,1,Validation
449726,108296,5/3/2009,7922,169809,1,Validation
1663799,479071,3/31/2014,7923,162770,1,Validation
117222,316398,2/10/2013,7924,116898,1,Validation
403665,193053,1/8/2007,7925,91875,1,Validation
1417495,353090,11/18/2009,7926,172171,1,Validation
666171,12780,9/28/2008,7928,54034,1,Validation
157212,12780,1/3/2005,23082,54034,1,Validation
125524,168829,1/7/2010,7929,142608,1,Validation
801584,390131,10/20/2009,7931,158955,0,Validation
68588,59584,12/24/2005,7933,45821,1,Validation
272752,16172,8/20/2006,7934,152729,0,Validation
403428,282880,5/2/2009,7935,18650,1,Validation
420301,32593,2/1/2007,7941,157325,0,Validation
1194107,359246,3/7/2009,7943,57541,1,Validation
286555,100184,5/30/2009,7945,111106,1,Validation
496862,26823,7/26/2010,7946,68780,1,Validation
402135,221234,11/20/2007,7948,157178,1,Validation
997403,396823,1/12/2011,7949,152514,1,Validation
1410620,424520,6/14/2011,7951,169685,1,Validation
618101,173129,10/23/2007,18860,91319,1,Validation
1584433,524415,6/22/2016,7956,121339,1,Validation
1460111,48916,2/16/2018,7958,170121,0,Validation
116740,341435,12/20/2009,7959,83814,1,Validation
639634,261296,2/27/2010,23347,103905,1,Validation
771469,303217,6/10/2008,7961,115376,1,Validation
939002,152924,2/26/2012,7963,154110,1,Validation
388651,210252,3/23/2007,7964,171793,1,Validation
585014,241616,9/18/2007,7968,17222,1,Validation
239670,452799,4/4/2011,7969,154371,1,Validation
248286,422048,12/23/2010,7970,123930,1,Validation
890187,260572,11/17/2008,7973,154074,0,Validation
771062,197307,2/24/2010,7975,134327,1,Validation
401366,321045,1/4/2009,7976,88750,1,Validation
167659,201709,11/28/2009,7977,158970,1,Validation
1041056,156334,1/24/2009,7978,147650,1,Validation
823189,233639,5/21/2009,7980,157539,1,Validation
59588,15526,8/7/2010,7983,171261,1,Validation
1196075,359099,9/12/2009,7984,103418,1,Validation
167864,200797,12/17/2006,7986,106898,1,Validation
1317616,342893,3/11/2011,7987,176532,1,Validation
209384,382633,7/26/2009,7997,170111,1,Validation
686193,270899,4/20/2009,7998,37214,0,Validation
388155,204466,5/15/2008,8000,161080,1,Validation
88585,168702,7/20/2006,8001,33660,0,Validation
234003,55087,4/10/2007,8002,158728,1,Validation
307536,470048,7/20/2012,8003,145877,1,Validation
635294,421160,7/19/2011,8008,174303,1,Validation
714366,219851,6/24/2011,8009,85858,1,Validation
497847,210831,3/30/2013,8011,146461,0,Validation
905411,309525,1/17/2010,8012,75836,0,Validation
302795,182420,1/2/2007,8013,148947,1,Validation
619210,413495,4/14/2011,8014,64193,1,Validation
186086,176911,8/31/2006,8016,78101,1,Validation
1313368,343298,6/22/2010,8017,62934,1,Validation
881977,217122,7/7/2008,8018,160484,1,Validation
64342,70977,2/22/2004,8022,177298,1,Validation
395929,115998,5/7/2007,8024,76867,1,Validation
457992,382434,2/10/2010,8026,151991,1,Validation
487364,282004,10/26/2008,16414,145703,1,Validation
999719,282004,8/16/2009,24306,145703,1,Validation
770879,281873,2/21/2008,8028,168234,1,Validation
460048,301868,4/24/2010,8030,161186,1,Validation
103142,18267,10/17/2003,8031,101490,1,Validation
795599,424913,6/6/2010,17004,20561,1,Validation
1596631,77542,6/19/2010,8033,34051,1,Validation
1197447,206321,12/30/2011,8034,123764,1,Validation
42470,52566,3/11/2003,8035,4815,1,Validation
685153,43967,9/28/2008,8036,156788,1,Validation
48305,225951,5/23/2007,8037,83996,1,Validation
321555,24843,6/29/2006,8038,155078,1,Validation
171321,108171,1/17/2005,8039,161674,1,Validation
492257,437062,10/21/2010,8040,135553,1,Validation
29613,49383,6/16/2003,17853,72573,1,Validation
743325,274324,1/28/2008,8044,159889,1,Validation
1391104,385469,11/3/2009,8045,4821,1,Validation
152055,69539,7/22/2013,8046,23206,1,Validation
143282,393551,4/12/2014,8047,174325,1,Validation
118325,29497,10/19/2004,8048,31136,1,Validation
749763,375083,10/6/2009,10448,115322,1,Validation
357389,330236,7/1/2010,8051,159874,1,Validation
340980,81953,12/22/2007,8053,104198,1,Validation
608500,123395,2/12/2008,8056,144466,1,Validation
617669,369915,6/5/2009,8058,73239,1,Validation
338478,368242,9/18/2011,8063,170307,1,Validation
350769,107702,11/22/2017,8064,90034,1,Validation
63028,107702,6/13/2010,13654,90034,1,Validation
996042,107702,12/25/2009,22032,90034,1,Validation
736108,337227,11/17/2008,8065,132882,0,Validation
737491,281761,4/20/2008,8066,150942,1,Validation
892498,313623,9/3/2011,8068,99724,1,Validation
218455,113798,10/18/2006,8069,143639,1,Validation
1799668,359232,10/26/2011,8071,119870,1,Validation
2342952,359232,1/21/2013,18735,119870,0,Validation
182382,82138,12/29/2004,8079,32976,1,Validation
63048,82138,2/16/2004,12331,32976,0,Validation
472074,79443,5/11/2009,8080,14952,1,Validation
116518,247383,9/25/2009,8081,130297,1,Validation
324566,123231,1/16/2011,8082,106810,0,Validation
1555828,351653,2/18/2010,8083,174985,1,Validation
129833,104558,12/11/2004,8085,166986,1,Validation
413880,380836,8/28/2010,8086,100499,1,Validation
215765,147061,12/9/2005,8087,122741,1,Validation
169018,245421,12/11/2007,8088,112019,1,Validation
1624351,344886,6/4/2010,24973,111857,1,Validation
757046,258039,3/20/2009,8091,147307,1,Validation
1156562,337017,3/14/2011,8092,118340,1,Validation
218699,313821,8/9/2008,8093,77938,1,Validation
1171027,381646,7/16/2009,8094,46661,1,Validation
31525,26952,1/2/2003,8095,175050,0,Validation
876385,469976,12/19/2011,8096,84262,0,Validation
186032,364948,4/11/2012,8098,171387,0,Validation
454677,67516,2/24/2007,8100,95144,0,Validation
731264,283677,2/17/2008,8105,154805,0,Validation
1210682,269245,10/3/2010,20755,132380,0,Validation
317509,177787,1/14/2007,8109,56221,0,Validation
641203,92664,2/17/2008,8121,41041,0,Validation
1625704,181117,6/1/2010,8122,144513,0,Validation
743593,253441,1/28/2008,8127,30287,0,Validation
1583596,285753,10/20/2010,22823,82482,0,Validation
805770,299292,9/8/2008,19181,36120,0,Validation
178462,98308,12/23/2004,8146,53012,0,Validation
29358,39525,6/15/2003,8150,175351,0,Validation
267323,210772,2/3/2013,8155,81809,0,Validation
118877,127674,10/10/2005,8168,161357,0,Validation
52377,15390,12/12/2004,8171,160794,0,Validation
960682,264735,7/18/2011,8182,59041,0,Validation
1001924,331732,11/3/2008,8186,80791,0,Validation
564637,250087,7/10/2013,8188,22706,0,Validation
160331,100667,11/22/2004,8195,177467,0,Validation
53171,128906,5/10/2009,8212,172410,0,Validation
92290,51960,6/13/2004,8223,16976,0,Validation
212021,87489,9/2/2006,8231,79517,0,Validation
55818,30987,4/1/2007,8236,103829,0,Validation
154044,96337,7/29/2004,8242,151763,0,Validation
231137,278535,6/5/2010,8248,51777,0,Validation
1457659,288221,6/14/2010,8255,113047,0,Validation
6338,4675,3/20/2002,8257,130903,0,Validation
145731,107770,3/6/2005,8287,154620,0,Validation
60918,218319,8/2/2007,8289,105522,0,Validation
226417,71238,7/31/2009,19286,174838,0,Validation
232037,307352,1/22/2009,8316,174875,0,Validation
2613820,431962,3/12/2013,11327,79571,0,Validation
970861,179847,2/21/2012,8318,86790,0,Validation
211679,166714,1/23/2007,8321,159866,0,Validation
625390,92105,11/26/2007,8329,158124,0,Validation
139004,43556,10/27/2004,8334,174919,0,Validation
462861,63999,12/11/2009,8344,47774,0,Validation
69863,399006,12/19/2009,8377,159500,0,Validation
370541,63690,9/28/2007,8407,15281,0,Validation
126469,37971,9/12/2004,8423,5166,0,Validation
603750,148586,11/28/2007,8427,79899,0,Validation
112818,207326,1/25/2007,8443,167932,0,Validation
892967,399826,11/24/2009,8445,5203,0,Validation
21734,30733,8/19/2003,8447,150755,0,Validation
187716,124218,2/28/2006,8460,133539,0,Validation
1292077,16180,1/15/2011,8478,151581,0,Validation
88169,387633,5/8/2010,8481,173870,0,Validation
1762248,428870,9/10/2013,8485,110409,0,Validation
281098,22282,11/24/2007,8509,128354,0,Validation
471297,273367,12/9/2008,8513,119037,0,Validation
1022504,288348,1/21/2011,8514,38912,0,Validation
93893,67584,8/3/2003,8518,95187,0,Validation
279357,205564,3/6/2007,8521,169221,0,Validation
297557,228496,12/29/2008,8529,50542,0,Validation
10951,206659,1/27/2007,8532,174521,0,Validation
38181,30963,9/29/2004,8533,76421,0,Validation
36079,52256,2/8/2003,8540,176690,0,Validation
1008977,32353,11/15/2008,8567,5294,0,Validation
423565,199850,1/11/2007,8574,102747,0,Validation
646939,290914,3/11/2008,8577,81932,0,Validation
702173,149265,12/25/2007,8585,177060,0,Validation
329463,170707,3/13/2008,16763,140739,0,Validation
34280,18985,3/28/2002,8593,149247,0,Validation
2890509,137342,3/23/2014,8603,113789,0,Validation
839181,213377,12/6/2008,8605,175690,0,Validation
943156,234415,12/9/2010,8606,139556,0,Validation
38532,40740,3/25/2003,8612,142083,0,Validation
137795,44767,10/16/2007,8618,124489,0,Validation
184986,117339,2/24/2006,8622,175381,0,Validation
327989,156404,2/10/2007,8638,177908,0,Validation
37820,262050,10/7/2008,8654,78921,0,Validation
1599576,417532,10/26/2015,8677,63294,0,Validation
707817,448619,2/23/2018,8692,69298,0,Validation
25356,13280,4/3/2002,8702,145172,0,Validation
154809,99617,4/3/2006,8704,41611,0,Validation
304222,176644,12/9/2006,8707,97584,0,Validation
364321,76446,12/26/2009,8719,175635,0,Validation
490156,146032,6/18/2007,8731,140604,0,Validation
879285,41819,7/3/2008,8734,53152,0,Validation
329395,47183,1/18/2010,8735,72452,0,Validation
2001278358,362624,2/5/2017,8736,5508,0,Validation
744643,284877,3/31/2009,8746,156939,0,Validation
197655,109457,3/20/2008,8749,120615,0,Validation
178116,3871,12/14/2007,8761,120886,0,Validation
207663,63410,12/9/2009,8762,160458,0,Validation
328085,320502,1/31/2009,8764,100178,0,Validation
1278268,349923,11/5/2009,8779,60692,0,Validation
750684,183206,9/12/2011,22624,169907,0,Validation
93163,148743,12/15/2008,8798,172882,0,Validation
469021,180970,6/6/2007,8804,135886,0,Validation
59021,148530,11/21/2006,8810,43283,0,Validation
1580204,279186,6/7/2010,8835,173019,0,Validation
272353,130336,12/11/2005,18987,60415,0,Validation
509594,236803,6/20/2011,8845,75247,0,Validation
296081,465490,11/26/2013,8847,38690,0,Validation
178682,206369,1/25/2007,8848,5621,0,Validation
187478,313735,5/28/2013,8878,158110,0,Validation
263664,52732,6/18/2006,8880,41600,0,Validation
318449,496530,3/11/2013,8887,58548,0,Validation
300537,318311,9/3/2011,16256,57589,0,Validation
1800199313,500243,1/14/2014,8898,147188,0,Validation
299011,283616,2/3/2008,8931,83305,0,Validation
491337,79621,12/23/2007,8933,112347,0,Validation
190886,110617,6/22/2005,8937,154509,0,Validation
243078,149128,3/4/2006,8943,12623,0,Validation
1578078,281721,1/13/2013,8964,5760,0,Validation
462184,325334,3/11/2009,8965,5762,0,Validation
