user_id,recipe_id,rating,u,i,is_rating_above_average
121113,15102,5,6034,37638,1
490200,382654,5,6036,157931,1
438400,382654,4,25071,157931,1
440634,65092,5,6037,64144,1
3205,321021,4,6038,172778,1
237783,239426,4,6039,159944,1
677725,322544,4,6040,172477,1
316765,102002,5,6041,164731,1
225372,137726,5,6045,141519,1
622028,137726,4,24721,141519,1
586878,181877,4,6046,19814,1
1803684521,244914,5,6047,83866,1
353485,330225,4,6048,177356,1
738744,200049,5,6049,144910,1
462716,82210,1,6050,19474,0
1869428,427088,4,6051,78279,1
418458,338037,5,6052,139825,1
221139,338037,5,9239,139825,1
908783,102693,4,6055,147786,1
279140,102693,5,23496,147786,1
852269,156162,5,6056,3160,1
579911,395052,5,6063,45105,1
237715,14527,5,6064,169046,1
2178,9943,4,6065,139927,1
194232,110804,5,6066,72689,1
291980,138999,4,6068,16125,1
316738,138999,5,15497,16125,1
104082,75667,4,6069,159834,1
129008,14117,1,6071,116007,0
634307,119336,4,6072,24716,1
170440,253162,5,6073,141866,1
295324,403171,4,6077,177515,1
1802635187,490171,5,6078,147117,1
1833965,364433,4,6080,172713,1
233194,390040,4,6081,176505,1
306313,223124,5,17854,49711,1
74988,160310,5,6083,173597,1
99164,143755,5,6084,113279,1
814689,257338,4,18906,30384,1
286558,117752,5,6085,177066,1
832773,190633,5,6086,6113,1
253884,238684,5,6087,172454,1
332878,204205,5,6089,167010,1
264440,44807,5,6090,131038,1
750006,327301,5,6091,151119,1
6381,46968,5,6092,49644,1
118623,46968,4,12053,49644,1
82040,342333,5,6094,61616,1
226288,128705,5,6098,107809,1
310178,165881,5,6100,154848,1
863008,353979,4,6105,167224,1
63024,11990,4,6107,79586,1
755285,322245,5,6108,163740,1
220234,318471,4,6113,138122,1
669694,293713,5,6114,5832,1
936684,414058,4,6119,14043,1
769398,311524,5,6121,149509,1
508249,243653,5,6125,138120,1
947743,243653,5,19311,138120,1
852529,82747,4,6127,147223,1
967822,279797,5,6128,16802,1
468204,279797,4,15835,16802,1
1802809977,279797,0,15836,16802,0
59199,23507,3,6130,141908,0
55406,352456,5,6134,170273,1
1510644,407520,5,6135,141604,1
520618,407520,5,9653,141604,1
924744,389600,5,6136,75229,1
335231,389600,5,13995,75229,1
372395,298931,1,6138,163555,0
838632,429154,5,6139,98377,1
296050,363459,5,6140,166882,1
2547780,44994,5,6141,12923,1
2001301427,320842,0,6149,83965,0
66766,81750,4,6152,62974,1
12129,57662,4,6154,171941,1
337472,24317,4,6156,106585,1
24485,496967,1,6157,177739,0
2000607685,358802,5,6158,31105,1
183381,130391,4,6159,7259,1
29431,390893,5,6164,134395,1
64779,75711,5,6165,126136,1
23199,44068,3,6169,148817,0
36056,90537,5,6170,151587,1
95114,79636,5,6171,143261,1
225896,159960,5,6172,158394,1
321078,106504,4,6179,136651,1
579228,225851,5,6183,101190,1
299685,351382,4,6184,115514,1
485151,200522,5,6186,159236,1
348192,261117,5,6187,78097,1
712893,178204,4,23486,160764,1
1149940,369430,5,6191,168277,1
1296803,369430,5,14095,168277,1
594295,369430,0,24360,168277,0
307266,229527,4,6192,135225,1
137743,445964,5,6196,177125,1
817360,407461,4,6199,125443,1
765437,393236,5,6201,164004,1
731468,416623,4,6202,143602,1
143308,104967,5,6209,144209,1
1021327,257783,4,24821,115740,1
1246384,58157,0,6211,154027,0
32411,336565,2,6212,164485,0
242846,110872,5,6213,121365,1
21421,10412,5,6216,106347,1
124662,91483,0,6217,61990,0
18742,80057,5,6222,167234,1
271618,162484,0,6223,174864,0
201972,15446,5,6224,145729,1
175174,105852,4,6225,93949,1
162093,81128,5,6226,125023,1
187202,87805,5,6227,13000,1
749214,238109,4,6228,147063,1
1926335,240668,5,6229,146917,1
85713,358442,5,6230,165029,1
48557,189673,5,6233,40707,1
1803123745,247671,5,6236,116419,1
293016,164260,5,6237,162423,1
256215,315700,5,6239,170411,1
56824,81536,4,6241,19664,1
67335,65078,5,6242,169225,1
129082,33888,4,6244,165115,1
65510,377519,4,6246,126300,1
160555,95129,5,6247,94141,1
19051,102600,4,6248,175744,1
165263,127461,5,6249,160789,1
624167,187669,5,6252,159410,1
647666,311001,5,6253,111694,1
804851,315591,5,6256,106950,1
936998,23290,5,6258,158552,1
297850,101968,5,6259,54173,1
645231,297067,5,6261,143021,1
384959,316119,1,6264,165804,0
656018,330806,4,6266,24999,1
2550554,380696,4,6271,93574,1
1569072,380696,5,11242,93574,1
374891,451277,4,6273,71658,1
2001402443,479196,4,6274,77623,1
137417,205899,5,6276,168702,1
150727,85339,4,6277,133824,1
830606,393493,5,6279,125191,1
1129608,303710,5,6280,150382,1
24230,4696,5,6281,12836,1
62760,4696,2,13780,12836,0
510901,498220,5,6282,4161,1
1127803,56450,5,6284,40446,1
802146,373157,3,6285,72939,0
371350,410116,2,6286,144333,0
597669,271818,5,6287,102996,1
670246,271818,5,13986,102996,1
1335166,271818,5,15785,102996,1
1482967,130129,3,6289,151728,0
1352632,330048,4,6293,145335,1
136378,314959,5,6294,37894,1
87144,55795,5,6296,76424,1
35112,55795,5,9079,76424,1
27982,305047,5,6297,170743,1
457600,76606,4,6298,139364,1
11009,17936,4,6299,173064,1
212929,17936,4,14466,173064,1
1010448,31614,4,6300,112769,1
23102,34187,4,6302,161010,1
55690,45264,5,6303,19568,1
141816,19727,4,6305,119790,1
74987,82290,4,8571,162828,1
100147,73125,2,6308,156864,0
519903,143513,4,6309,3281,1
607168,143513,4,6310,3281,1
1660227,143513,5,6311,3281,1
467492,289033,4,6313,109000,1
146426,214230,3,6317,177386,0
90355,56570,2,6321,125623,0
40961,135043,5,6326,129181,1
227750,110430,5,6329,166189,1
54753,16019,4,6330,114726,1
105804,148169,3,6331,160827,0
382659,259496,5,6334,64282,1
121807,156190,5,6335,156292,1
239847,123420,5,6340,29133,1
119481,34063,4,6341,83460,1
40103,7581,4,20800,140043,1
78232,106126,3,6348,143256,0
357987,207489,4,6349,112629,1
217621,97907,5,6351,155256,1
327920,208848,5,6355,170915,1
1232400,112785,5,6358,65467,1
602503,109298,5,10721,113938,1
744898,341249,5,6359,134837,1
1061628,233092,5,6363,171653,1
265956,114519,5,6364,109690,1
196320,395129,5,6365,28366,1
228153,395129,5,19143,28366,1
247069,156330,5,6366,155887,1
796596,190139,5,6370,81309,1
886603,209993,5,6373,81673,1
640041,148363,4,6377,174387,1
231634,16431,2,6379,75913,0
1612088,317060,4,6380,3303,1
431475,116908,0,6382,3309,0
198140,111644,5,6381,56985,1
445365,241075,0,6383,133883,0
355885,388625,5,6384,98681,1
27911,17220,5,6385,152939,1
934536,349230,4,6387,20957,1
685017,128815,2,6388,3321,0
28811,225772,5,6389,15080,1
715926,180891,4,6390,176315,1
191669,447819,5,6391,7254,1
2287774,390547,5,6394,3327,1
233238,483154,5,6395,155033,1
1305453,364530,5,6399,95362,1
183964,177509,5,6401,175247,1
489929,199665,5,6402,176419,1
410574,261870,5,6403,105044,1
876408,304052,5,6404,78328,1
1326703,304052,5,10255,78328,1
882785,304052,5,14198,78328,1
2000302835,304052,5,23122,78328,1
273514,277205,3,6406,153082,0
269656,20846,5,6407,175133,1
1600302,378512,3,6408,123865,0
333374,372114,5,6409,53824,1
886144,312385,5,6410,70578,1
900104,312385,5,10468,70578,1
210245,297452,0,6414,81192,0
865818,373871,4,6415,53835,1
310156,247320,4,6417,177193,1
222477,230838,5,6419,169971,1
191436,7486,5,6420,23472,1
171171,153583,5,6422,134350,1
102672,208451,5,6423,165428,1
211682,208451,5,11372,165428,1
122541,145098,5,6424,111023,1
64251,145098,4,16392,111023,1
59824,80109,5,6426,105754,1
722518,16296,5,6428,138089,1
161855,79252,5,6429,77669,1
330794,143060,5,6430,112370,1
1466337,397079,2,6432,142071,0
532267,444236,0,6434,107925,0
74059,45961,3,6436,166035,0
133692,138275,5,6437,37675,1
1184067,138275,5,7046,37675,1
375411,178000,5,6438,142290,1
362202,178000,4,15700,142290,1
339171,263180,5,6440,159079,1
68928,69034,4,6442,164423,1
268464,114978,4,6444,20791,1
1317887,405064,5,6446,111083,1
374717,122682,5,6447,152356,1
798070,394700,5,6450,137339,1
27564,243902,5,6451,134353,1
579826,201066,5,6452,158716,1
340196,201066,5,18515,158716,1
222783,56465,0,17012,115040,0
86359,143809,5,6453,118584,1
220868,153578,3,6456,162728,0
213983,118041,5,6457,38323,1
681041,253048,5,6458,3418,1
474155,207679,5,6459,79885,1
40984,18619,4,6460,156598,1
423664,18619,3,25000,156598,0
616152,254943,5,6461,154790,1
558429,479742,5,6462,166319,1
328702,205912,5,6463,100549,1
162285,32019,5,6464,172091,1
55018,58988,5,6465,168212,1
53071,18789,4,6471,3429,1
236606,182736,4,6472,132970,1
536509,287559,4,6473,3433,1
695076,57386,5,6474,140795,1
107655,87401,5,18493,174739,1
534653,236389,5,6478,177257,1
241474,141045,5,10866,8042,1
639411,264341,4,6479,109088,1
61525,178530,0,6480,96164,0
1938536,232659,5,6484,37343,1
887863,232659,5,10550,37343,1
1676220,496577,5,6485,150746,1
296085,159049,4,6487,158500,1
789030,57309,5,6488,157814,1
124052,57309,5,20093,157814,1
180904,304111,5,6489,122420,1
230460,206991,4,6490,166121,1
30896,227552,5,6491,146939,1
588529,209577,5,6492,154809,1
325703,332557,5,6493,157646,1
1063227,104164,3,6494,177904,0
348241,26729,5,24810,97795,1
178738,278791,5,6497,152365,1
32724,85386,5,6500,176803,1
111296,64819,5,6501,175963,1
227779,64819,5,13407,175963,1
2585084,499165,5,6503,166177,1
96092,356652,5,6504,176727,1
133680,86274,5,6507,167790,1
242330,134194,5,6508,133721,1
163695,21164,5,6509,165881,1
55966,21164,5,8145,165881,1
567537,21164,5,18059,165881,1
920006,101608,2,23735,66061,0
98590,82571,5,6510,106290,1
291164,160907,4,6511,136382,1
287829,167671,3,6517,22695,0
540475,501521,5,6521,148742,1
396380,408348,5,6524,71619,1
430765,269927,4,6530,101292,1
941891,401240,5,6531,90825,1
227164,264635,5,6534,89193,1
956709,112969,4,6535,30726,1
373992,54140,4,6544,107263,1
267253,165683,5,6545,70096,1
1116375,376807,0,6546,103846,0
383795,158221,5,6549,176146,1
2415380,439872,5,6553,129937,1
2352985,426480,5,6554,79204,1
468805,375362,5,6557,37019,1
980739,416257,5,6558,157920,1
1361337,284155,5,6559,152580,1
1652556,371974,4,6560,160627,1
29212,30206,5,6563,171945,1
28533,152091,3,6564,135544,0
278546,102669,5,6566,153845,1
115658,112451,5,6570,172917,1
273254,213146,4,6571,133229,1
1059677,17205,4,6574,121859,1
716144,206732,5,6576,107829,1
197463,79901,5,6582,142714,1
411647,473769,5,6583,140347,1
435019,65533,5,6584,175113,1
744425,363395,5,6586,124536,1
548189,212614,5,6587,154547,1
21462,416345,4,6588,173320,1
229310,15687,0,6589,148792,0
497891,27796,1,6591,124233,0
371769,27796,5,14478,124233,1
748565,155841,5,6592,144579,1
581577,289016,4,6593,81777,1
293490,203203,3,6594,152060,0
58279,174126,5,6595,137820,1
196820,229876,5,6596,22173,1
108266,202184,5,6597,3507,1
189500,123374,5,6598,155930,1
186979,100505,0,6599,176671,0
237134,111541,5,6600,135667,1
362493,111541,3,19540,135667,0
925851,385105,5,6601,86478,1
1202780,365365,4,6602,164121,1
392984,249177,4,6604,43396,1
408454,216872,3,6605,177944,0
402698,289788,5,6606,168681,1
890104,309355,3,6607,3530,0
27163,352714,4,6608,160968,1
313014,119288,3,6610,176005,0
719736,236889,3,6613,133390,0
588863,385570,5,6615,174178,1
1431793,355132,1,11817,173309,0
505967,409252,5,6617,177723,1
870569,310849,5,6618,163001,1
49152,41327,2,17366,114242,0
47230,16724,4,6619,149670,1
39277,34458,5,6620,174687,1
359820,303087,5,6621,137258,1
108681,9337,2,6622,140591,0
278084,153367,5,6625,55930,1
459292,417004,5,6629,114565,1
267157,224612,5,6631,100491,1
40587,244467,4,6632,93722,1
98722,165557,4,6635,161018,1
506018,273336,5,6636,78093,1
187360,25725,5,6637,163034,1
138376,249237,5,6638,49348,1
230238,154404,3,6639,96891,0
302283,145151,0,6642,135693,0
340843,147822,4,6643,176795,1
59753,69006,4,6644,163690,1
223536,374580,5,6645,76803,1
500671,358699,3,6648,153783,0
72978,117946,0,6651,7051,0
57544,406068,5,6652,153264,1
2001128717,28382,4,6654,42730,1
1716057,188401,5,6655,3570,1
394783,200556,4,6656,40631,1
659260,205140,4,6657,127710,1
33186,535233,0,6658,164370,0
2002015205,501497,5,6663,149256,1
1873232,518460,2,6666,100683,0
44830,67728,5,6669,10155,1
283899,145859,5,6670,62675,1
1553575,469663,4,6671,165483,1
473149,3345,4,6672,3599,1
35179,102005,5,6676,71898,1
138183,88230,4,6679,174697,1
111075,341156,5,6684,173282,1
768661,328423,5,6685,17959,1
785389,279015,5,6686,147088,1
325354,205937,5,6687,57944,1
345731,362705,3,6688,161885,0
306657,362296,4,6689,152628,1
577107,249192,5,6690,97454,1
848957,108713,5,6692,173751,1
542881,431477,5,6693,153784,1
53448,353486,5,6696,173285,1
437767,142634,2,6698,157535,0
314785,293868,5,6699,168085,1
1421392,439656,4,6700,95071,1
15718,40239,1,6701,74012,0
16501,103549,5,6702,127940,1
740619,81866,5,6704,164766,1
289003,158438,5,6709,63965,1
1193582,235414,4,6710,172125,1
243941,230318,5,6711,105666,1
572691,34309,5,6714,21358,1
1247181,406931,5,6715,171782,1
242250,271260,5,6717,176984,1
157806,65862,5,7229,126304,1
90838,279816,3,6718,156301,0
577640,252821,5,18809,91857,1
179222,378105,5,6719,152117,1
137081,411847,5,6722,157154,1
593780,326115,5,6723,53410,1
355148,78527,5,6724,73263,1
927541,273230,5,6725,64146,1
374241,175674,5,6727,80468,1
1743422,454146,5,6731,123091,1
1800068686,528131,3,6733,3836,0
2371734,528131,1,6943,3836,0
30435,122927,5,6735,21583,1
329333,193267,3,6736,61621,0
216165,230109,5,6737,165839,1
233775,47864,5,6745,78416,1
497805,227380,5,6747,152299,1
418128,358337,0,6749,80587,0
2612687,489391,5,6751,157133,1
888475,242974,5,8394,87487,1
908029,148548,5,6753,175001,1
446297,273326,5,6754,120052,1
440562,191274,4,6759,50900,1
38261,191274,5,12406,50900,1
28553,418008,5,6760,139316,1
293001,239507,5,6761,166450,1
951737,414658,5,6767,158192,1
63026,52902,1,6768,28472,0
260289,148256,5,6769,12842,1
410005,148256,2,13787,12842,0
931656,376337,4,6771,69063,1
172256,215170,5,6773,112051,1
54573,134958,5,6774,148988,1
486680,448293,4,6775,148124,1
536866,311497,5,6776,164693,1
528197,460527,4,6777,174761,1
1141384,384886,4,6778,151326,1
570625,318070,5,6779,166146,1
811911,262073,4,6780,49093,1
133339,83222,3,6781,118148,0
720932,340096,5,6783,94723,1
1306757,175033,5,6785,3712,1
870755,176657,5,6784,160712,1
355420,261227,5,6786,81326,1
438296,258938,5,6788,158737,1
181319,118149,5,6790,78011,1
30594,37506,5,6793,39912,1
41201,37506,5,17976,39912,1
71463,98663,5,6795,94255,1
371740,150644,2,6797,24627,0
51185,101478,4,6798,106854,1
15645,24773,4,6800,3748,1
24670,65072,3,6801,45604,0
65933,204919,5,6802,166912,1
112561,89717,3,6803,149728,0
190230,96513,4,6804,174208,1
98511,372387,5,6806,23521,1
236556,141064,4,6809,171377,1
603831,250662,4,6810,147614,1
252409,71800,3,6811,89790,0
476190,277867,5,6812,88659,1
51842,277867,5,20052,88659,1
448204,313269,5,6813,174643,1
446804,228191,4,6816,117937,1
483510,310133,5,6818,162272,1
112111,70143,3,6819,75616,0
815968,160435,4,8987,122538,1
371844,160435,5,22784,122538,1
1275931,383165,5,6820,165151,1
244809,268173,5,6822,151236,1
365178,268173,1,8760,151236,0
180789,3969,4,6825,121028,1
43846,29825,4,6826,144264,1
41529,29825,0,8149,144264,0
128703,75959,5,6828,127903,1
727685,251985,5,6829,72194,1
230502,115917,4,6832,177104,1
106205,154893,5,6835,102352,1
1226398,367183,0,6837,155563,0
2000045537,510670,5,6838,168890,1
27926,275738,5,6839,154917,1
425559,273907,5,6841,138740,1
613495,471660,5,6842,54668,1
138551,88137,4,6843,57784,1
1350389,26464,5,6845,169237,1
250427,290440,4,6847,162888,1
347025,290440,5,9774,162888,1
140372,385146,5,6848,24151,1
197433,209203,1,6850,168888,0
533326,380725,5,6851,33527,1
135863,100874,5,6853,144069,1
230834,182445,5,6854,134681,1
478599,267734,4,6855,174121,1
134164,78329,5,6856,126957,1
407283,99876,5,6858,104205,1
229668,99876,5,16988,104205,1
310800,432177,5,6860,3801,1
48388,249606,5,6861,178221,1
18510,27840,4,6862,147502,1
181601,87998,5,6863,163363,1
173522,9011,4,6864,8128,1
288535,9011,5,10912,8128,1
688606,339140,5,6868,87768,1
1773580,339140,5,11917,87768,1
517709,141550,5,6869,58828,1
331972,141550,5,23469,58828,1
1145720,383159,5,6870,157669,1
141654,259785,3,6873,139659,0
28846,21924,4,6874,174295,1
55827,64737,5,6875,169530,1
23463,438687,5,6879,177054,1
213864,124533,4,6882,70271,1
285041,189322,5,6888,59112,1
577908,189923,3,17418,133761,0
133865,404591,5,6893,174283,1
128646,103093,5,6894,158270,1
467243,103093,5,14797,158270,1
100337,58334,5,6895,69459,1
425008,43996,5,6896,153516,1
687419,276541,4,6898,165027,1
2000877950,276541,5,16739,165027,1
470799,22503,5,6899,176423,1
584134,118695,5,6900,70621,1
320870,384440,3,6902,86996,0
1602625,384440,2,23493,86996,0
587892,256239,5,6903,66492,1
183684,108913,5,6904,131685,1
569632,143386,5,6908,162711,1
247802,107276,4,6909,137603,1
425731,254553,5,6911,126826,1
1215910,413499,5,6914,91278,1
47761,256668,5,6915,78776,1
899585,70818,5,12966,78207,1
111313,102397,2,6929,139092,0
146965,13882,4,6931,167957,1
58469,90285,5,6932,64842,1
173399,108824,2,6933,162494,0
96955,134847,4,6936,152668,1
171683,491603,5,6937,167297,1
52528,36900,5,6938,168188,1
246674,118062,4,6940,160446,1
1038853,57240,3,6941,3825,0
894764,306083,4,6942,26267,1
55017,45879,5,6944,176738,1
519118,324488,0,6945,144642,0
342546,119296,5,6946,81409,1
1416682,257534,5,6949,3850,1
76475,329722,5,6952,3852,1
1049057,378116,5,6955,81113,1
214034,139190,5,6961,5793,1
200822,13986,4,6962,57718,1
97950,256750,4,6965,71607,1
336177,242108,0,6966,127456,0
128227,298121,5,6969,80581,1
508148,182769,4,6974,108982,1
22504,151674,5,6975,119380,1
714956,257119,5,6976,91412,1
506345,42383,5,6979,129833,1
983723,183,5,6980,146744,1
115523,194559,5,11233,16139,1
1833270,194559,5,15501,16139,1
1595619,417203,4,6984,16306,1
354881,480126,5,6988,161932,1
50551,58583,5,6990,177728,1
2335569,238895,4,18452,93470,1
628674,191158,5,6991,154508,1
87563,15586,5,6993,167567,1
127120,86190,4,6994,152268,1
2001040295,400953,5,6996,176907,1
185365,96597,5,6997,76053,1
855713,111197,5,6998,127959,1
299418,111197,5,24952,127959,1
255179,443339,5,7000,159804,1
637719,78618,5,7002,100870,1
293566,263251,4,7003,54842,1
2000112226,263251,5,21968,54842,1
237624,143597,5,7004,118921,1
1450612,81979,5,7005,151324,1
1060995,481345,5,7008,98507,1
427101,243586,4,7009,165809,1
261363,171931,3,7011,108750,0
752155,280825,5,7014,143299,1
198228,140723,5,7015,160840,1
1052207,29603,5,9963,155286,1
46513,31845,5,7016,164960,1
654929,132360,5,7019,13418,1
652568,200469,5,7020,167394,1
472052,207226,5,7023,174345,1
477205,207226,5,7469,174345,1
120566,102434,4,7024,178022,1
829616,207638,5,7025,46881,1
112385,86642,4,7026,124716,1
417600,70921,5,7028,64753,1
345318,277188,2,7030,102837,0
63807,47861,5,7031,159933,1
185229,223950,5,7033,61500,1
530520,223950,5,21917,61500,1
668110,220966,5,18435,105306,1
456982,141514,3,7034,136206,0
341634,91818,5,7035,67929,1
765469,91818,5,23979,67929,1
401886,318966,4,7036,121007,1
1356721,187309,5,7039,163975,1
52228,48079,5,7040,110061,1
51655,26713,5,7041,76713,1
94600,249646,5,7042,14107,1
591314,140474,5,7043,165335,1
129924,76791,5,16278,41811,1
165082,209254,4,7044,141584,1
782064,141546,4,7045,143876,1
1824868,431803,5,7048,114996,1
314830,87012,5,7049,148934,1
433046,310042,5,7053,128163,1
101896,34268,5,7054,3956,1
21853,18683,4,7055,80329,1
88826,65682,0,7057,52376,0
141610,260597,4,7059,170027,1
954555,413338,5,7063,173176,1
444607,38514,5,7065,138462,1
407781,56973,3,7067,64244,0
184891,56973,5,8636,64244,1
158375,147792,5,7070,65957,1
272731,230467,3,7071,154006,0
808535,13529,2,7072,101522,0
1242099,386256,4,7073,169011,1
60385,54204,5,7074,168154,1
111336,26083,3,7075,115708,0
223896,122954,5,7078,164801,1
168771,168783,4,7081,175757,1
1322865,337599,5,7082,3992,1
430579,108528,2,7083,85959,0
1091748,278849,0,7084,162235,0
1097313,175211,5,7085,137741,1
1424670,291085,5,7087,169693,1
317367,98112,5,7088,102903,1
2367537,377055,5,7089,167574,1
765619,399580,5,7091,133703,1
917666,112720,5,7093,101238,1
464626,112720,3,9699,101238,0
84660,112720,5,18079,101238,1
179471,187148,0,7096,4011,0
954468,190317,5,7099,62507,1
594181,375085,5,7101,163658,1
1466361,431817,5,7102,29474,1
180506,278282,4,7103,93202,1
46291,477562,0,7104,4023,0
814473,18069,5,7105,89070,1
931148,490634,5,7106,128365,1
56535,45792,5,7108,7395,1
83503,104408,5,7110,174327,1
200339,113250,4,7112,162851,1
264230,155985,4,10623,87553,1
241872,141909,3,7113,91281,0
643263,214352,4,7114,83263,1
215083,104978,5,7115,4030,1
499073,302924,5,7116,134693,1
265102,172953,4,7117,114289,1
28239,27634,5,7120,34571,1
624345,92503,5,7121,60413,1
4601,45041,5,7123,177267,1
114213,13609,5,7124,102119,1
19152,374431,5,7126,125517,1
17206,79377,5,7129,79006,1
115321,100492,0,7132,28000,0
129217,111766,5,7133,162680,1
237875,111766,5,19092,162680,1
129577,73520,4,7134,153552,1
628393,65637,5,7135,169793,1
168167,99406,5,7138,111760,1
328099,99406,5,10291,111760,1
181805,99406,4,15219,111760,1
157588,99406,5,17712,111760,1
578055,318617,5,7139,148267,1
1257238,319882,5,7140,162092,1
113535,342473,5,7141,12136,1
92913,288922,5,7143,134039,1
188305,203480,5,7144,120682,1
109312,73874,5,7145,74839,1
87870,119630,5,7147,164512,1
194829,38325,5,7148,174915,1
55392,11403,5,7153,109532,1
2357331,11403,5,13317,109532,1
718022,178223,5,7160,166507,1
73988,68058,4,7161,90404,1
695102,158632,5,7168,66555,1
535516,355802,5,7169,68080,1
318028,327854,5,7171,88414,1
133547,271679,5,7173,142994,1
104599,65774,2,7175,172935,0
339255,65774,3,17443,172935,0
1686460,457380,5,7176,174701,1
378553,428458,0,7177,148900,0
521359,63757,5,7183,88456,1
733966,409715,5,7187,67417,1
324433,318940,1,7189,87066,0
1021631,380160,5,7195,168781,1
420799,276993,5,7196,36298,1
1725722,34254,5,7198,175474,1
133407,111503,4,7201,4054,1
285088,171279,5,14432,137563,1
280605,247277,4,7202,172915,1
1033400,352889,5,7203,168377,1
1775953,478273,5,7204,158474,1
974459,361230,3,7205,4066,0
533573,83538,5,7207,101747,1
196248,70402,5,7210,42463,1
1803316094,141569,5,21284,126747,1
456116,182567,5,7211,148200,1
230756,145609,5,7212,100532,1
174547,145609,5,10385,100532,1
216058,145279,5,7213,163274,1
246881,247867,4,7215,4077,1
26719,93474,5,7217,178101,1
272300,97680,0,7221,159591,0
136051,274436,3,7222,143151,0
14823,85516,5,7223,176254,1
269430,264565,5,15844,128144,1
66322,191910,5,7224,162098,1
208565,113982,5,7225,143685,1
218516,132747,5,7231,157589,1
240001,79076,4,7232,110038,1
359121,118519,4,7233,73600,1
440319,118519,5,18489,73600,1
764804,315020,5,7241,40871,1
304596,138557,3,7242,112796,0
262090,105146,5,7243,170876,1
252727,250203,5,7244,128348,1
209152,168005,5,7246,151486,1
1298498,105967,4,7247,171124,1
765518,402533,5,7250,170650,1
103849,96005,4,7253,152738,1
520644,350784,4,7256,170074,1
241241,156227,5,7257,41312,1
287087,156227,4,21690,41312,1
1139501,253649,4,7258,5355,1
451319,493717,5,7260,138578,1
233069,85660,5,7262,98264,1
12467879,21358,5,7271,117166,1
36670,21358,5,8113,117166,1
287084,508341,4,9705,90645,1
401138,446627,5,7273,163765,1
276833,555,4,7274,143736,1
271116,141169,5,7275,140857,1
1191355,506187,3,7277,177147,0
25267,9471,4,7278,86558,1
339346,94275,4,7281,150517,1
1224527,352013,5,7285,75194,1
845315,13429,3,7286,131417,0
919031,271995,0,7287,71609,0
1088130,172462,5,7290,93965,1
218742,130610,2,7291,159688,0
538920,392382,4,7292,58379,1
735767,349757,5,7294,135289,1
335944,58906,4,7295,142751,1
1013332,34439,4,7296,115535,1
31272,54116,5,7297,120630,1
29291,24969,5,7298,169013,1
1634,82625,0,7299,171871,0
37275,17474,5,7300,157722,1
182312,514011,4,7301,119193,1
98788,39241,5,7302,80177,1
317712,50387,5,7303,147957,1
240344,102831,4,7305,101407,1
200554,102831,5,14389,101407,1
104877,75171,5,7307,156796,1
885967,197724,5,7308,123881,1
134663,66753,5,7318,139322,1
28442,80908,5,7319,166031,1
166019,89917,5,7320,158233,1
204153,188358,5,7321,63679,1
536106,22370,5,7322,55367,1
137666,83832,4,7324,4359,1
355621,184756,5,7326,154864,1
1001263,311403,5,7327,20856,1
554138,209717,4,7328,177081,1
1100313,397471,5,7329,163457,1
144021,138222,5,7330,148328,1
183524,272015,5,7332,90794,1
198352,68696,4,7341,48407,1
906061,158962,0,7343,173551,0
1271914,339763,5,7346,147256,1
340881,398300,4,7347,141819,1
1173220,119775,4,7348,163117,1
38643,247456,3,7349,169520,0
225021,130313,5,7352,177695,1
389683,333327,5,7353,125250,1
9841,29198,4,7355,145080,1
149002,84931,4,7357,64459,1
22922,13439,5,7359,142833,1
349819,183224,5,7361,146833,1
690039,42283,0,7363,158053,0
585796,42283,5,15063,158053,1
878561,42283,5,17115,158053,1
587784,42283,2,17841,158053,0
559846,119170,5,7364,72921,1
456799,170900,5,7365,149910,1
723989,289372,5,7366,94324,1
359724,143810,4,7368,168790,1
401260,66259,5,7369,10972,1
1881682,426590,5,19436,91923,1
232031,42919,0,20759,130614,0
60694,93257,5,7371,162466,1
1802676284,176796,0,7373,118333,0
429324,258748,5,7374,144217,1
612142,258748,5,15338,144217,1
187927,259460,4,7375,177108,1
1681493,66972,0,7376,156272,0
235528,219628,2,8439,92900,0
314988,243979,5,7378,169759,1
1932038,228914,2,7379,63719,0
730251,228914,5,19501,63719,1
828499,330992,5,7381,127917,1
488454,276205,0,7382,4172,0
715028,24560,5,7383,30585,1
39329,34456,5,7384,122047,1
140992,320410,1,7385,155398,0
111163,132415,4,7386,133140,1
857805,371865,5,7389,51996,1
510209,167694,5,13101,124271,1
1358412,167694,5,20877,124271,1
257187,179582,5,7394,175484,1
125601,8652,5,9264,103973,1
5523,5038,5,7396,127467,1
146884,89775,5,7397,133776,1
49312,28874,5,7398,145666,1
586286,268727,5,7400,79001,1
14583,13690,4,7402,102473,1
36890,29444,5,7403,97329,1
56392,154766,5,7404,169334,1
81897,79990,3,7405,166411,0
627232,343723,5,7406,89463,1
311466,270860,4,7407,23676,1
235074,165945,5,7408,152034,1
512988,127431,5,7409,70593,1
710155,144083,5,7410,118129,1
84481,96029,5,7411,4196,1
205832,159578,5,7412,55076,1
333387,199682,5,7413,129333,1
164342,365181,5,7415,177068,1
642163,344047,4,7416,127044,1
52578,37068,5,7418,135230,1
165420,5009,4,7419,132584,1
291235,104007,5,7421,113247,1
135246,212009,5,7423,173434,1
583877,397929,5,7424,108155,1
50108,214099,5,7426,137565,1
342091,147264,3,7428,24524,0
335993,178462,0,7429,95520,0
99136,108274,5,7430,157815,1
